timestamp,solar_mw,wind_mw,renewable_mw,temperature_c,ghi_wm2,wind_speed_mps,latitude,longitude,altitude_m
2025-06-03 02:00,0.0,588.4,588.4,18.0,0,7.11,35.37,-119.02,120
2025-06-03 03:00,0.0,579.9,579.9,15.67,0,7.09,35.37,-119.02,120
2025-06-03 04:00,0.0,529.8,529.8,13.5,0,6.96,35.37,-119.02,120
2025-06-03 05:00,0.0,446.9,446.9,11.64,0,6.75,35.37,-119.02,120
2025-06-03 06:00,0.0,346.1,346.1,10.21,0,6.44,35.37,-119.02,120
2025-06-03 07:00,1853.9,244.5,2098.4,9.31,107.7,6.06,35.37,-119.02,120
2025-06-03 08:00,4669.2,156.2,4825.4,9.0,272.2,5.64,35.37,-119.02,120
2025-06-03 09:00,7639.5,89.2,7728.7,9.31,447.0,5.19,35.37,-119.02,120
2025-06-03 10:00,10287.4,45.0,10332.3,10.21,603.9,4.74,35.37,-119.02,120
2025-06-03 11:00,12253.8,19.8,12273.5,11.64,721.1,4.32,35.37,-119.02,120
2025-06-03 12:00,13292.9,7.6,13300.4,13.5,783.4,3.96,35.37,-119.02,120
2025-06-03 13:00,13280.1,2.6,13282.7,15.67,782.6,3.67,35.37,-119.02,120
2025-06-03 14:00,12217.8,0.9,12218.8,18.0,719.0,3.48,35.37,-119.02,120
2025-06-03 15:00,10235.5,0.5,10236.0,20.33,600.9,3.39,35.37,-119.02,120
2025-06-03 16:00,7583.3,0.5,7583.9,22.5,443.7,3.4,35.37,-119.02,120
2025-06-03 17:00,4622.6,1.2,4623.8,24.36,269.5,3.51,35.37,-119.02,120
2025-06-03 18:00,1829.8,3.2,1833.0,25.79,106.3,3.72,35.37,-119.02,120
2025-06-03 19:00,0.0,8.7,8.7,26.69,0,4.01,35.37,-119.02,120
2025-06-03 20:00,0.0,20.9,20.9,27.0,0,4.35,35.37,-119.02,120
2025-06-03 21:00,0.0,43.4,43.4,26.69,0,4.72,35.37,-119.02,120
2025-06-03 22:00,0.0,78.5,78.5,25.79,0,5.1,35.37,-119.02,120
2025-06-03 23:00,0.0,125.4,125.4,24.36,0,5.45,35.37,-119.02,120
2025-06-04 00:00,0.0,178.9,178.9,22.5,0,5.76,35.37,-119.02,120
2025-06-04 01:00,0.0,229.9,229.9,20.33,0,6.0,35.37,-119.02,120
2025-06-04 02:00,0.0,267.9,267.9,18.0,0,6.16,35.37,-119.02,120
2025-06-04 03:00,0.0,284.2,284.2,15.67,0,6.22,35.37,-119.02,120
2025-06-04 04:00,0.0,275.1,275.1,13.5,0,6.19,35.37,-119.02,120
2025-06-04 05:00,0.0,243.1,243.1,11.64,0,6.06,35.37,-119.02,120
2025-06-04 06:00,0.0,195.7,195.7,10.21,0,5.84,35.37,-119.02,120
2025-06-04 07:00,1746.7,143.3,1890.0,9.31,101.5,5.56,35.37,-119.02,120
2025-06-04 08:00,4375.8,95.0,4470.8,9.0,255.1,5.24,35.37,-119.02,120
2025-06-04 09:00,7114.6,57.0,7171.6,9.31,416.3,4.89,35.37,-119.02,120
2025-06-04 10:00,9512.2,31.0,9543.2,10.21,558.4,4.54,35.37,-119.02,120
2025-06-04 11:00,11240.2,15.6,11255.8,11.64,661.5,4.22,35.37,-119.02,120
2025-06-04 12:00,12086.7,7.6,12094.2,13.5,712.3,3.96,35.37,-119.02,120
2025-06-04 13:00,11960.6,4.0,11964.5,15.67,704.8,3.78,35.37,-119.02,120
2025-06-04 14:00,10892.3,2.7,10895.0,18.0,641.0,3.68,35.37,-119.02,120
2025-06-04 15:00,9027.2,2.8,9029.9,20.33,529.9,3.69,35.37,-119.02,120
2025-06-04 16:00,6612.9,4.4,6617.3,22.5,386.9,3.8,35.37,-119.02,120
2025-06-04 17:00,3984.2,8.9,3993.1,24.36,232.2,4.01,35.37,-119.02,120
2025-06-04 18:00,1558.2,19.5,1577.7,25.79,90.5,4.32,35.37,-119.02,120
2025-06-04 19:00,0.0,41.5,41.5,26.69,0,4.7,35.37,-119.02,120
2025-06-04 20:00,0.0,81.8,81.8,27.0,0,5.13,35.37,-119.02,120
2025-06-04 21:00,0.0,147.0,147.0,26.69,0,5.59,35.37,-119.02,120
2025-06-04 22:00,0.0,240.0,240.0,25.79,0,6.04,35.37,-119.02,120
2025-06-04 23:00,0.0,357.8,357.8,24.36,0,6.48,35.37,-119.02,120
2025-06-05 00:00,0.0,489.4,489.4,22.5,0,6.86,35.37,-119.02,120
2025-06-05 01:00,0.0,617.1,617.1,20.33,0,7.17,35.37,-119.02,120
2025-06-05 02:00,0.0,720.8,720.8,18.0,0,7.39,35.37,-119.02,120
2025-06-05 03:00,0.0,782.6,782.6,15.67,0,7.51,35.37,-119.02,120
2025-06-05 04:00,0.0,792.5,792.5,13.5,0,7.53,35.37,-119.02,120
2025-06-05 05:00,0.0,750.8,750.8,11.64,0,7.45,35.37,-119.02,120
2025-06-05 06:00,0.0,667.6,667.6,10.21,0,7.28,35.37,-119.02,120
2025-06-05 07:00,1307.2,559.4,1866.6,9.31,75.9,7.04,35.37,-119.02,120
2025-06-05 08:00,3264.7,444.3,3709.0,9.0,190.3,6.74,35.37,-119.02,120
2025-06-05 09:00,5300.5,337.6,5638.1,9.31,310.1,6.41,35.37,-119.02,120
2025-06-05 10:00,7088.9,248.8,7337.8,10.21,416.1,6.08,35.37,-119.02,120
2025-06-05 11:00,8394.8,181.8,8576.6,11.64,494.0,5.78,35.37,-119.02,120
2025-06-05 12:00,9063.9,135.6,9199.5,13.5,534.1,5.52,35.37,-119.02,120
2025-06-05 13:00,9023.9,107.3,9131.2,15.67,531.8,5.33,35.37,-119.02,120
2025-06-05 14:00,8284.6,93.5,8378.1,18.0,487.6,5.22,35.37,-119.02,120
2025-06-05 15:00,6936.0,92.4,7028.3,20.33,407.2,5.21,35.37,-119.02,120
2025-06-05 16:00,5143.3,104.0,5247.2,22.5,300.9,5.3,35.37,-119.02,120
2025-06-05 17:00,3143.0,130.9,3273.9,24.36,183.2,5.49,35.37,-119.02,120
2025-06-05 18:00,1249.3,178.0,1427.2,25.79,72.6,5.76,35.37,-119.02,120
2025-06-05 19:00,0.0,251.3,251.3,26.69,0,6.09,35.37,-119.02,120
2025-06-05 20:00,0.0,356.7,356.7,27.0,0,6.47,35.37,-119.02,120
2025-06-05 21:00,0.0,496.3,496.3,26.69,0,6.88,35.37,-119.02,120
2025-06-05 22:00,0.0,666.2,666.2,25.79,0,7.28,35.37,-119.02,120
2025-06-05 23:00,0.0,853.8,853.8,24.36,0,7.65,35.37,-119.02,120
2025-06-06 00:00,0.0,1038.2,1038.2,22.5,0,7.96,35.37,-119.02,120
2025-06-06 01:00,0.0,1193.6,1193.6,20.33,0,8.2,35.37,-119.02,120
2025-06-06 02:00,0.0,1294.7,1294.7,18.0,0,8.34,35.37,-119.02,120
2025-06-06 03:00,0.0,1323.5,1323.5,15.67,0,8.38,35.37,-119.02,120
2025-06-06 04:00,0.0,1274.4,1274.4,13.5,0,8.31,35.37,-119.02,120
2025-06-06 05:00,0.0,1155.4,1155.4,11.64,0,8.14,35.37,-119.02,120
2025-06-06 06:00,0.0,986.5,986.5,10.21,0,7.88,35.37,-119.02,120
2025-06-06 07:00,1451.1,794.0,2245.2,9.31,84.3,7.54,35.37,-119.02,120
2025-06-06 08:00,3723.0,603.9,4326.8,9.0,217.0,7.14,35.37,-119.02,120
2025-06-06 09:00,6204.2,435.9,6640.1,9.31,363.0,6.71,35.37,-119.02,120
2025-06-06 10:00,8507.6,301.3,8808.9,10.21,499.4,6.28,35.37,-119.02,120
2025-06-06 11:00,10316.9,202.5,10519.4,11.64,607.2,5.88,35.37,-119.02,120
2025-06-06 12:00,11390.3,135.6,11525.9,13.5,671.2,5.52,35.37,-119.02,120
2025-06-06 13:00,11577.1,93.8,11671.0,15.67,682.2,5.23,35.37,-119.02,120
2025-06-06 14:00,10832.0,70.2,10902.2,18.0,637.5,5.02,35.37,-119.02,120
2025-06-06 15:00,9224.8,59.4,9284.2,20.33,541.5,4.91,35.37,-119.02,120
2025-06-06 16:00,6944.7,58.4,7003.1,22.5,406.3,4.9,35.37,-119.02,120
2025-06-06 17:00,4299.7,66.8,4366.4,24.36,250.6,4.99,35.37,-119.02,120
2025-06-06 18:00,1727.9,85.7,1813.6,25.79,100.4,5.16,35.37,-119.02,120
2025-06-06 19:00,0.0,118.1,118.1,26.69,0,5.4,35.37,-119.02,120
2025-06-06 20:00,0.0,166.7,166.7,27.0,0,5.7,35.37,-119.02,120
2025-06-06 21:00,0.0,233.0,233.0,26.69,0,6.01,35.37,-119.02,120
2025-06-06 22:00,0.0,314.6,314.6,25.79,0,6.33,35.37,-119.02,120
2025-06-06 23:00,0.0,404.1,404.1,24.36,0,6.62,35.37,-119.02,120
2025-06-07 00:00,0.0,489.4,489.4,22.5,0,6.86,35.37,-119.02,120
2025-06-07 01:00,0.0,555.4,555.4,20.33,0,7.03,35.37,-119.02,120
2025-06-07 02:00,0.0,588.4,588.4,18.0,0,7.11,35.37,-119.02,120
2025-06-07 03:00,0.0,579.9,579.9,15.67,0,7.09,35.37,-119.02,120
2025-06-07 04:00,0.0,529.8,529.8,13.5,0,6.96,35.37,-119.02,120
2025-06-07 05:00,0.0,446.9,446.9,11.64,0,6.75,35.37,-119.02,120
2025-06-07 06:00,0.0,346.1,346.1,10.21,0,6.44,35.37,-119.02,120
2025-06-07 07:00,1945.3,244.5,2189.8,9.31,113.0,6.06,35.37,-119.02,120
2025-06-07 08:00,4928.8,156.2,5085.0,9.0,287.3,5.64,35.37,-119.02,120
2025-06-07 09:00,8105.1,89.2,8194.3,9.31,474.2,5.19,35.37,-119.02,120
2025-06-07 10:00,10960.2,45.0,11005.2,10.21,643.4,4.74,35.37,-119.02,120
2025-06-07 11:00,13099.7,19.8,13119.5,11.64,770.9,4.32,35.37,-119.02,120
2025-06-07 12:00,14248.6,7.6,14256.2,13.5,839.7,3.96,35.37,-119.02,120
2025-06-07 13:00,14264.0,2.6,14266.6,15.67,840.6,3.67,35.37,-119.02,120
2025-06-07 14:00,13142.5,0.9,13143.5,18.0,773.5,3.48,35.37,-119.02,120
2025-06-07 15:00,11021.5,0.5,11022.0,20.33,647.0,3.39,35.37,-119.02,120
2025-06-07 16:00,8171.1,0.5,8171.6,22.5,478.1,3.4,35.37,-119.02,120
2025-06-07 17:00,4982.9,1.2,4984.0,24.36,290.5,3.51,35.37,-119.02,120
2025-06-07 18:00,1972.9,3.2,1976.1,25.79,114.6,3.72,35.37,-119.02,120
2025-06-07 19:00,0.0,8.7,8.7,26.69,0,4.01,35.37,-119.02,120
2025-06-07 20:00,0.0,20.9,20.9,27.0,0,4.35,35.37,-119.02,120
2025-06-07 21:00,0.0,43.4,43.4,26.69,0,4.72,35.37,-119.02,120
2025-06-07 22:00,0.0,78.5,78.5,25.79,0,5.1,35.37,-119.02,120
2025-06-07 23:00,0.0,125.4,125.4,24.36,0,5.45,35.37,-119.02,120
2025-06-08 00:00,0.0,178.9,178.9,22.5,0,5.76,35.37,-119.02,120
2025-06-08 01:00,0.0,229.9,229.9,20.33,0,6.0,35.37,-119.02,120
2025-06-08 02:00,0.0,267.9,267.9,18.0,0,6.16,35.37,-119.02,120
2025-06-08 03:00,0.0,284.2,284.2,15.67,0,6.22,35.37,-119.02,120
2025-06-08 04:00,0.0,275.1,275.1,13.5,0,6.19,35.37,-119.02,120
2025-06-08 05:00,0.0,243.1,243.1,11.64,0,6.06,35.37,-119.02,120
2025-06-08 06:00,0.0,195.7,195.7,10.21,0,5.84,35.37,-119.02,120
2025-06-08 07:00,1941.8,143.3,2085.1,9.31,112.8,5.56,35.37,-119.02,120
2025-06-08 08:00,4899.4,95.0,4994.4,9.0,285.6,5.24,35.37,-119.02,120
2025-06-08 09:00,8030.6,57.0,8087.6,9.31,469.9,4.89,35.37,-119.02,120
2025-06-08 10:00,10834.2,31.0,10865.2,10.21,636.0,4.54,35.37,-119.02,120
2025-06-08 11:00,12930.4,15.6,12946.0,11.64,761.0,4.22,35.37,-119.02,120
2025-06-08 12:00,14056.2,7.6,14063.8,13.5,828.3,3.96,35.37,-119.02,120
2025-06-08 13:00,14074.3,4.0,14078.3,15.67,829.4,3.78,35.37,-119.02,120
2025-06-08 14:00,12980.2,2.7,12982.9,18.0,763.9,3.68,35.37,-119.02,120
2025-06-08 15:00,10903.3,2.8,10906.1,20.33,640.1,3.69,35.37,-119.02,120
2025-06-08 16:00,8101.7,4.4,8106.0,22.5,474.0,3.8,35.37,-119.02,120
2025-06-08 17:00,4954.3,8.9,4963.2,24.36,288.8,4.01,35.37,-119.02,120
2025-06-08 18:00,1967.9,19.5,1987.4,25.79,114.3,4.32,35.37,-119.02,120
2025-06-08 19:00,0.0,41.5,41.5,26.69,0,4.7,35.37,-119.02,120
2025-06-08 20:00,0.0,81.8,81.8,27.0,0,5.13,35.37,-119.02,120
2025-06-08 21:00,0.0,147.0,147.0,26.69,0,5.59,35.37,-119.02,120
2025-06-08 22:00,0.0,240.0,240.0,25.79,0,6.04,35.37,-119.02,120
2025-06-08 23:00,0.0,357.8,357.8,24.36,0,6.48,35.37,-119.02,120
2025-06-09 00:00,0.0,489.4,489.4,22.5,0,6.86,35.37,-119.02,120
2025-06-09 01:00,0.0,617.1,617.1,20.33,0,7.17,35.37,-119.02,120
2025-06-09 02:00,0.0,720.8,720.8,18.0,0,7.39,35.37,-119.02,120
2025-06-09 03:00,0.0,782.6,782.6,15.67,0,7.51,35.37,-119.02,120
2025-06-09 04:00,0.0,792.5,792.5,13.5,0,7.53,35.37,-119.02,120
2025-06-09 05:00,0.0,750.8,750.8,11.64,0,7.45,35.37,-119.02,120
2025-06-09 06:00,0.0,667.6,667.6,10.21,0,7.28,35.37,-119.02,120
2025-06-09 07:00,2018.9,559.4,2578.2,9.31,117.3,7.04,35.37,-119.02,120
2025-06-09 08:00,5094.0,444.3,5538.3,9.0,296.9,6.74,35.37,-119.02,120
2025-06-09 09:00,8343.0,337.6,8680.6,9.31,488.1,6.41,35.37,-119.02,120
2025-06-09 10:00,11236.9,248.8,11485.8,10.21,659.6,6.08,35.37,-119.02,120
2025-06-09 11:00,13376.7,181.8,13558.5,11.64,787.2,5.78,35.37,-119.02,120
2025-06-09 12:00,14490.5,135.6,14626.1,13.5,853.9,5.52,35.37,-119.02,120
2025-06-09 13:00,14444.6,107.3,14551.9,15.67,851.2,5.33,35.37,-119.02,120
2025-06-09 14:00,13249.6,93.5,13343.1,18.0,779.8,5.22,35.37,-119.02,120
2025-06-09 15:00,11058.5,92.4,11150.9,20.33,649.2,5.21,35.37,-119.02,120
2025-06-09 16:00,8156.6,104.0,8260.6,22.5,477.2,5.3,35.37,-119.02,120
2025-06-09 17:00,4946.6,130.9,5077.5,24.36,288.3,5.49,35.37,-119.02,120
2025-06-09 18:00,1946.7,178.0,2124.7,25.79,113.1,5.76,35.37,-119.02,120
2025-06-09 19:00,0.0,251.3,251.3,26.69,0,6.09,35.37,-119.02,120
2025-06-09 20:00,0.0,356.7,356.7,27.0,0,6.47,35.37,-119.02,120
2025-06-09 21:00,0.0,496.3,496.3,26.69,0,6.88,35.37,-119.02,120
2025-06-09 22:00,0.0,666.2,666.2,25.79,0,7.28,35.37,-119.02,120
2025-06-09 23:00,0.0,853.8,853.8,24.36,0,7.65,35.37,-119.02,120
2025-06-10 00:00,0.0,1038.2,1038.2,22.5,0,7.96,35.37,-119.02,120
2025-06-10 01:00,0.0,1193.6,1193.6,20.33,0,8.2,35.37,-119.02,120
2025-06-10 02:00,0.0,1294.7,1294.7,18.0,0,8.34,35.37,-119.02,120
2025-06-10 03:00,0.0,1323.5,1323.5,15.67,0,8.38,35.37,-119.02,120
2025-06-10 04:00,0.0,1274.4,1274.4,13.5,0,8.31,35.37,-119.02,120
2025-06-10 05:00,0.0,1155.4,1155.4,11.64,0,8.14,35.37,-119.02,120
2025-06-10 06:00,0.0,986.5,986.5,10.21,0,7.88,35.37,-119.02,120
2025-06-10 07:00,1664.4,794.0,2458.5,9.31,96.7,7.54,35.37,-119.02,120
2025-06-10 08:00,4132.6,603.9,4736.4,9.0,240.9,7.14,35.37,-119.02,120
2025-06-10 09:00,6661.7,435.9,7097.6,9.31,389.8,6.71,35.37,-119.02,120
2025-06-10 10:00,8833.8,301.3,9135.1,10.21,518.6,6.28,35.37,-119.02,120
2025-06-10 11:00,10358.1,202.5,10560.6,11.64,609.6,5.88,35.37,-119.02,120
2025-06-10 12:00,11058.4,135.6,11194.0,13.5,651.7,5.52,35.37,-119.02,120
2025-06-10 13:00,10871.6,93.8,10965.4,15.67,640.7,5.23,35.37,-119.02,120
2025-06-10 14:00,9843.1,70.2,9913.3,18.0,579.3,5.02,35.37,-119.02,120
2025-06-10 15:00,8116.8,59.4,8176.2,20.33,476.5,4.91,35.37,-119.02,120
2025-06-10 16:00,5921.5,58.4,5979.9,22.5,346.5,4.9,35.37,-119.02,120
2025-06-10 17:00,3556.2,66.8,3623.0,24.36,207.3,4.99,35.37,-119.02,120
2025-06-10 18:00,1387.8,85.7,1473.6,25.79,80.6,5.16,35.37,-119.02,120
2025-06-10 19:00,0.0,118.1,118.1,26.69,0,5.4,35.37,-119.02,120
2025-06-10 20:00,0.0,166.7,166.7,27.0,0,5.7,35.37,-119.02,120
2025-06-10 21:00,0.0,233.0,233.0,26.69,0,6.01,35.37,-119.02,120
2025-06-10 22:00,0.0,314.6,314.6,25.79,0,6.33,35.37,-119.02,120
2025-06-10 23:00,0.0,404.1,404.1,24.36,0,6.62,35.37,-119.02,120
2025-06-11 00:00,0.0,489.4,489.4,22.5,0,6.86,35.37,-119.02,120
2025-06-11 01:00,0.0,555.4,555.4,20.33,0,7.03,35.37,-119.02,120
2025-06-11 02:00,0.0,588.4,588.4,18.0,0,7.11,35.37,-119.02,120
2025-06-11 03:00,0.0,579.9,579.9,15.67,0,7.09,35.37,-119.02,120
2025-06-11 04:00,0.0,529.8,529.8,13.5,0,6.96,35.37,-119.02,120
2025-06-11 05:00,0.0,446.9,446.9,11.64,0,6.75,35.37,-119.02,120
2025-06-11 06:00,0.0,346.1,346.1,10.21,0,6.44,35.37,-119.02,120
2025-06-11 07:00,1255.2,244.5,1499.7,9.31,72.9,6.06,35.37,-119.02,120
2025-06-11 08:00,3173.7,156.2,3329.9,9.0,185.0,5.64,35.37,-119.02,120
2025-06-11 09:00,5218.7,89.2,5307.9,9.31,305.3,5.19,35.37,-119.02,120
2025-06-11 10:00,7070.5,45.0,7115.5,10.21,415.1,4.74,35.37,-119.02,120
2025-06-11 11:00,8482.6,19.8,8502.4,11.64,499.2,4.32,35.37,-119.02,120
2025-06-11 12:00,9277.6,7.6,9285.2,13.5,546.7,3.96,35.37,-119.02,120
2025-06-11 13:00,9353.9,2.6,9356.5,15.67,551.2,3.67,35.37,-119.02,120
2025-06-11 14:00,8692.8,0.9,8693.8,18.0,511.6,3.48,35.37,-119.02,120
2025-06-11 15:00,7362.4,0.5,7362.9,20.33,432.2,3.39,35.37,-119.02,120
2025-06-11 16:00,5519.0,0.5,5519.5,22.5,322.9,3.4,35.37,-119.02,120
2025-06-11 17:00,3406.4,1.2,3407.6,24.36,198.6,3.51,35.37,-119.02,120
2025-06-11 18:00,1366.2,3.2,1369.4,25.79,79.4,3.72,35.37,-119.02,120
2025-06-11 19:00,0.0,8.7,8.7,26.69,0,4.01,35.37,-119.02,120
2025-06-11 20:00,0.0,20.9,20.9,27.0,0,4.35,35.37,-119.02,120
2025-06-11 21:00,0.0,43.4,43.4,26.69,0,4.72,35.37,-119.02,120
2025-06-11 22:00,0.0,78.5,78.5,25.79,0,5.1,35.37,-119.02,120
2025-06-11 23:00,0.0,125.4,125.4,24.36,0,5.45,35.37,-119.02,120
2025-06-12 00:00,0.0,178.9,178.9,22.5,0,5.76,35.37,-119.02,120
2025-06-12 01:00,0.0,229.9,229.9,20.33,0,6.0,35.37,-119.02,120
2025-06-12 02:00,0.0,267.9,267.9,18.0,0,6.16,35.37,-119.02,120
2025-06-12 03:00,0.0,284.2,284.2,15.67,0,6.22,35.37,-119.02,120
2025-06-12 04:00,0.0,275.1,275.1,13.5,0,6.19,35.37,-119.02,120
2025-06-12 05:00,0.0,243.1,243.1,11.64,0,6.06,35.37,-119.02,120
2025-06-12 06:00,0.0,195.7,195.7,10.21,0,5.84,35.37,-119.02,120
2025-06-12 07:00,1604.8,143.3,1748.1,9.31,93.2,5.56,35.37,-119.02,120
2025-06-12 08:00,4091.1,95.0,4186.1,9.0,238.5,5.24,35.37,-119.02,120
2025-06-12 09:00,6769.4,57.0,6826.4,9.31,396.1,4.89,35.37,-119.02,120
2025-06-12 10:00,9211.3,31.0,9242.3,10.21,540.7,4.54,35.37,-119.02,120
2025-06-12 11:00,11078.5,15.6,11094.0,11.64,652.0,4.22,35.37,-119.02,120
2025-06-12 12:00,12125.3,7.6,12132.8,13.5,714.5,3.96,35.37,-119.02,120
2025-06-12 13:00,12213.1,4.0,12217.0,15.67,719.7,3.78,35.37,-119.02,120
2025-06-12 14:00,11320.9,2.7,11323.6,18.0,666.2,3.68,35.37,-119.02,120
2025-06-12 15:00,9549.8,2.8,9552.6,20.33,560.6,3.69,35.37,-119.02,120
2025-06-12 16:00,7120.4,4.4,7124.8,22.5,416.6,3.8,35.37,-119.02,120
2025-06-12 17:00,4366.1,8.9,4375.0,24.36,254.5,4.01,35.37,-119.02,120
2025-06-12 18:00,1737.8,19.5,1757.3,25.79,100.9,4.32,35.37,-119.02,120
2025-06-12 19:00,0.0,41.5,41.5,26.69,0,4.7,35.37,-119.02,120
2025-06-12 20:00,0.0,81.8,81.8,27.0,0,5.13,35.37,-119.02,120
2025-06-12 21:00,0.0,147.0,147.0,26.69,0,5.59,35.37,-119.02,120
2025-06-12 22:00,0.0,240.0,240.0,25.79,0,6.04,35.37,-119.02,120
2025-06-12 23:00,0.0,357.8,357.8,24.36,0,6.48,35.37,-119.02,120
2025-06-13 00:00,0.0,489.4,489.4,22.5,0,6.86,35.37,-119.02,120
2025-06-13 01:00,0.0,617.1,617.1,20.33,0,7.17,35.37,-119.02,120
2025-06-13 02:00,0.0,720.8,720.8,18.0,0,7.39,35.37,-119.02,120
2025-06-13 03:00,0.0,782.6,782.6,15.67,0,7.51,35.37,-119.02,120
2025-06-13 04:00,0.0,792.5,792.5,13.5,0,7.53,35.37,-119.02,120
2025-06-13 05:00,0.0,750.8,750.8,11.64,0,7.45,35.37,-119.02,120
2025-06-13 06:00,0.0,667.6,667.6,10.21,0,7.28,35.37,-119.02,120
2025-06-13 07:00,1786.3,559.4,2345.7,9.31,103.8,7.04,35.37,-119.02,120
2025-06-13 08:00,4514.6,444.3,4958.9,9.0,263.2,6.74,35.37,-119.02,120
2025-06-13 09:00,7411.2,337.6,7748.7,9.31,433.6,6.41,35.37,-119.02,120
2025-06-13 10:00,10012.8,248.8,10261.6,10.21,587.8,6.08,35.37,-119.02,120
2025-06-13 11:00,11966.6,181.8,12148.4,11.64,704.2,5.78,35.37,-119.02,120
