timestamp,solar_mw,wind_mw,renewable_mw,temperature_c,ghi_wm2,wind_speed_mps,latitude,longitude,altitude_m
2025-06-03 18:00,24.4,0.1,24.5,25.79,106.3,3.72,39.74,-105.18,1600
2025-06-03 19:00,0.0,0.2,0.2,26.69,0,4.01,39.74,-105.18,1600
2025-06-03 20:00,0.0,0.5,0.5,27.0,0,4.35,39.74,-105.18,1600
2025-06-03 21:00,0.0,1.1,1.1,26.69,0,4.72,39.74,-105.18,1600
2025-06-03 22:00,0.0,2.0,2.0,25.79,0,5.1,39.74,-105.18,1600
2025-06-03 23:00,0.0,3.2,3.2,24.36,0,5.45,39.74,-105.18,1600
2025-06-04 00:00,0.0,4.6,4.6,22.5,0,5.76,39.74,-105.18,1600
2025-06-04 01:00,0.0,5.9,5.9,20.33,0,6.0,39.74,-105.18,1600
2025-06-04 02:00,0.0,6.9,6.9,18.0,0,6.16,39.74,-105.18,1600
2025-06-04 03:00,0.0,7.3,7.3,15.67,0,6.22,39.74,-105.18,1600
2025-06-04 04:00,0.0,7.1,7.1,13.5,0,6.19,39.74,-105.18,1600
2025-06-04 05:00,0.0,6.3,6.3,11.64,0,6.06,39.74,-105.18,1600
2025-06-04 06:00,0.0,5.1,5.1,10.21,0,5.84,39.74,-105.18,1600
2025-06-04 07:00,23.3,3.7,27.0,9.31,101.5,5.56,39.74,-105.18,1600
2025-06-04 08:00,58.3,2.5,60.8,9.0,255.1,5.24,39.74,-105.18,1600
2025-06-04 09:00,94.9,1.5,96.3,9.31,416.3,4.89,39.74,-105.18,1600
2025-06-04 10:00,126.8,0.8,127.6,10.21,558.4,4.54,39.74,-105.18,1600
2025-06-04 11:00,149.9,0.4,150.3,11.64,661.5,4.22,39.74,-105.18,1600
2025-06-04 12:00,161.2,0.2,161.4,13.5,712.3,3.96,39.74,-105.18,1600
2025-06-04 13:00,159.5,0.1,159.6,15.67,704.8,3.78,39.74,-105.18,1600
2025-06-04 14:00,145.2,0.1,145.3,18.0,641.0,3.68,39.74,-105.18,1600
2025-06-04 15:00,120.4,0.1,120.4,20.33,529.9,3.69,39.74,-105.18,1600
2025-06-04 16:00,88.2,0.1,88.3,22.5,386.9,3.8,39.74,-105.18,1600
2025-06-04 17:00,53.1,0.2,53.4,24.36,232.2,4.01,39.74,-105.18,1600
2025-06-04 18:00,20.8,0.5,21.3,25.79,90.5,4.32,39.74,-105.18,1600
2025-06-04 19:00,0.0,1.1,1.1,26.69,0,4.7,39.74,-105.18,1600
2025-06-04 20:00,0.0,2.1,2.1,27.0,0,5.13,39.74,-105.18,1600
2025-06-04 21:00,0.0,3.8,3.8,26.69,0,5.59,39.74,-105.18,1600
2025-06-04 22:00,0.0,6.2,6.2,25.79,0,6.04,39.74,-105.18,1600
2025-06-04 23:00,0.0,9.2,9.2,24.36,0,6.48,39.74,-105.18,1600
2025-06-05 00:00,0.0,12.6,12.6,22.5,0,6.86,39.74,-105.18,1600
2025-06-05 01:00,0.0,15.9,15.9,20.33,0,7.17,39.74,-105.18,1600
2025-06-05 02:00,0.0,18.6,18.6,18.0,0,7.39,39.74,-105.18,1600
2025-06-05 03:00,0.0,20.2,20.2,15.67,0,7.51,39.74,-105.18,1600
2025-06-05 04:00,0.0,20.5,20.5,13.5,0,7.53,39.74,-105.18,1600
2025-06-05 05:00,0.0,19.4,19.4,11.64,0,7.45,39.74,-105.18,1600
2025-06-05 06:00,0.0,17.2,17.2,10.21,0,7.28,39.74,-105.18,1600
2025-06-05 07:00,17.4,14.4,31.9,9.31,75.9,7.04,39.74,-105.18,1600
2025-06-05 08:00,43.5,11.5,55.0,9.0,190.3,6.74,39.74,-105.18,1600
2025-06-05 09:00,70.7,8.7,79.4,9.31,310.1,6.41,39.74,-105.18,1600
2025-06-05 10:00,94.5,6.4,100.9,10.21,416.1,6.08,39.74,-105.18,1600
2025-06-05 11:00,111.9,4.7,116.6,11.64,494.0,5.78,39.74,-105.18,1600
2025-06-05 12:00,120.9,3.5,124.4,13.5,534.1,5.52,39.74,-105.18,1600
2025-06-05 13:00,120.3,2.8,123.1,15.67,531.8,5.33,39.74,-105.18,1600
2025-06-05 14:00,110.5,2.4,112.9,18.0,487.6,5.22,39.74,-105.18,1600
2025-06-05 15:00,92.5,2.4,94.9,20.33,407.2,5.21,39.74,-105.18,1600
2025-06-05 16:00,68.6,2.7,71.3,22.5,300.9,5.3,39.74,-105.18,1600
2025-06-05 17:00,41.9,3.4,45.3,24.36,183.2,5.49,39.74,-105.18,1600
2025-06-05 18:00,16.7,4.6,21.2,25.79,72.6,5.76,39.74,-105.18,1600
2025-06-05 19:00,0.0,6.5,6.5,26.69,0,6.09,39.74,-105.18,1600
2025-06-05 20:00,0.0,9.2,9.2,27.0,0,6.47,39.74,-105.18,1600
2025-06-05 21:00,0.0,12.8,12.8,26.69,0,6.88,39.74,-105.18,1600
2025-06-05 22:00,0.0,17.2,17.2,25.79,0,7.28,39.74,-105.18,1600
2025-06-05 23:00,0.0,22.0,22.0,24.36,0,7.65,39.74,-105.18,1600
2025-06-06 00:00,0.0,26.8,26.8,22.5,0,7.96,39.74,-105.18,1600
2025-06-06 01:00,0.0,30.8,30.8,20.33,0,8.2,39.74,-105.18,1600
2025-06-06 02:00,0.0,33.4,33.4,18.0,0,8.34,39.74,-105.18,1600
2025-06-06 03:00,0.0,34.2,34.2,15.67,0,8.38,39.74,-105.18,1600
2025-06-06 04:00,0.0,32.9,32.9,13.5,0,8.31,39.74,-105.18,1600
2025-06-06 05:00,0.0,29.8,29.8,11.64,0,8.14,39.74,-105.18,1600
2025-06-06 06:00,0.0,25.5,25.5,10.21,0,7.88,39.74,-105.18,1600
2025-06-06 07:00,19.3,20.5,39.8,9.31,84.3,7.54,39.74,-105.18,1600
2025-06-06 08:00,49.6,15.6,65.2,9.0,217.0,7.14,39.74,-105.18,1600
2025-06-06 09:00,82.7,11.2,94.0,9.31,363.0,6.71,39.74,-105.18,1600
2025-06-06 10:00,113.4,7.8,121.2,10.21,499.4,6.28,39.74,-105.18,1600
2025-06-06 11:00,137.6,5.2,142.8,11.64,607.2,5.88,39.74,-105.18,1600
2025-06-06 12:00,151.9,3.5,155.4,13.5,671.2,5.52,39.74,-105.18,1600
2025-06-06 13:00,154.4,2.4,156.8,15.67,682.2,5.23,39.74,-105.18,1600
2025-06-06 14:00,144.4,1.8,146.2,18.0,637.5,5.02,39.74,-105.18,1600
2025-06-06 15:00,123.0,1.5,124.5,20.33,541.5,4.91,39.74,-105.18,1600
2025-06-06 16:00,92.6,1.5,94.1,22.5,406.3,4.9,39.74,-105.18,1600
2025-06-06 17:00,57.3,1.7,59.1,24.36,250.6,4.99,39.74,-105.18,1600
2025-06-06 18:00,23.0,2.2,25.3,25.79,100.4,5.16,39.74,-105.18,1600
2025-06-06 19:00,0.0,3.0,3.0,26.69,0,5.4,39.74,-105.18,1600
2025-06-06 20:00,0.0,4.3,4.3,27.0,0,5.7,39.74,-105.18,1600
2025-06-06 21:00,0.0,6.0,6.0,26.69,0,6.01,39.74,-105.18,1600
2025-06-06 22:00,0.0,8.1,8.1,25.79,0,6.33,39.74,-105.18,1600
2025-06-06 23:00,0.0,10.4,10.4,24.36,0,6.62,39.74,-105.18,1600
2025-06-07 00:00,0.0,12.6,12.6,22.5,0,6.86,39.74,-105.18,1600
2025-06-07 01:00,0.0,14.3,14.3,20.33,0,7.03,39.74,-105.18,1600
2025-06-07 02:00,0.0,15.2,15.2,18.0,0,7.11,39.74,-105.18,1600
2025-06-07 03:00,0.0,15.0,15.0,15.67,0,7.09,39.74,-105.18,1600
2025-06-07 04:00,0.0,13.7,13.7,13.5,0,6.96,39.74,-105.18,1600
2025-06-07 05:00,0.0,11.5,11.5,11.64,0,6.75,39.74,-105.18,1600
2025-06-07 06:00,0.0,8.9,8.9,10.21,0,6.44,39.74,-105.18,1600
2025-06-07 07:00,25.9,6.3,32.2,9.31,113.0,6.06,39.74,-105.18,1600
2025-06-07 08:00,65.7,4.0,69.7,9.0,287.3,5.64,39.74,-105.18,1600
2025-06-07 09:00,108.1,2.3,110.4,9.31,474.2,5.19,39.74,-105.18,1600
2025-06-07 10:00,146.1,1.2,147.3,10.21,643.4,4.74,39.74,-105.18,1600
2025-06-07 11:00,174.7,0.5,175.2,11.64,770.9,4.32,39.74,-105.18,1600
2025-06-07 12:00,190.0,0.2,190.2,13.5,839.7,3.96,39.74,-105.18,1600
2025-06-07 13:00,190.2,0.1,190.3,15.67,840.6,3.67,39.74,-105.18,1600
2025-06-07 14:00,175.2,0.0,175.3,18.0,773.5,3.48,39.74,-105.18,1600
2025-06-07 15:00,147.0,0.0,147.0,20.33,647.0,3.39,39.74,-105.18,1600
2025-06-07 16:00,108.9,0.0,109.0,22.5,478.1,3.4,39.74,-105.18,1600
2025-06-07 17:00,66.4,0.0,66.5,24.36,290.5,3.51,39.74,-105.18,1600
2025-06-07 18:00,26.3,0.1,26.4,25.79,114.6,3.72,39.74,-105.18,1600
2025-06-07 19:00,0.0,0.2,0.2,26.69,0,4.01,39.74,-105.18,1600
2025-06-07 20:00,0.0,0.5,0.5,27.0,0,4.35,39.74,-105.18,1600
2025-06-07 21:00,0.0,1.1,1.1,26.69,0,4.72,39.74,-105.18,1600
2025-06-07 22:00,0.0,2.0,2.0,25.79,0,5.1,39.74,-105.18,1600
2025-06-07 23:00,0.0,3.2,3.2,24.36,0,5.45,39.74,-105.18,1600
2025-06-08 00:00,0.0,4.6,4.6,22.5,0,5.76,39.74,-105.18,1600
2025-06-08 01:00,0.0,5.9,5.9,20.33,0,6.0,39.74,-105.18,1600
2025-06-08 02:00,0.0,6.9,6.9,18.0,0,6.16,39.74,-105.18,1600
2025-06-08 03:00,0.0,7.3,7.3,15.67,0,6.22,39.74,-105.18,1600
2025-06-08 04:00,0.0,7.1,7.1,13.5,0,6.19,39.74,-105.18,1600
2025-06-08 05:00,0.0,6.3,6.3,11.64,0,6.06,39.74,-105.18,1600
2025-06-08 06:00,0.0,5.1,5.1,10.21,0,5.84,39.74,-105.18,1600
2025-06-08 07:00,25.9,3.7,29.6,9.31,112.8,5.56,39.74,-105.18,1600
2025-06-08 08:00,65.3,2.5,67.8,9.0,285.6,5.24,39.74,-105.18,1600
2025-06-08 09:00,107.1,1.5,108.5,9.31,469.9,4.89,39.74,-105.18,1600
2025-06-08 10:00,144.5,0.8,145.3,10.21,636.0,4.54,39.74,-105.18,1600
2025-06-08 11:00,172.4,0.4,172.8,11.64,761.0,4.22,39.74,-105.18,1600
2025-06-08 12:00,187.4,0.2,187.6,13.5,828.3,3.96,39.74,-105.18,1600
2025-06-08 13:00,187.7,0.1,187.8,15.67,829.4,3.78,39.74,-105.18,1600
2025-06-08 14:00,173.1,0.1,173.1,18.0,763.9,3.68,39.74,-105.18,1600
2025-06-08 15:00,145.4,0.1,145.4,20.33,640.1,3.69,39.74,-105.18,1600
2025-06-08 16:00,108.0,0.1,108.1,22.5,474.0,3.8,39.74,-105.18,1600
2025-06-08 17:00,66.1,0.2,66.3,24.36,288.8,4.01,39.74,-105.18,1600
2025-06-08 18:00,26.2,0.5,26.7,25.79,114.3,4.32,39.74,-105.18,1600
2025-06-08 19:00,0.0,1.1,1.1,26.69,0,4.7,39.74,-105.18,1600
2025-06-08 20:00,0.0,2.1,2.1,27.0,0,5.13,39.74,-105.18,1600
2025-06-08 21:00,0.0,3.8,3.8,26.69,0,5.59,39.74,-105.18,1600
2025-06-08 22:00,0.0,6.2,6.2,25.79,0,6.04,39.74,-105.18,1600
2025-06-08 23:00,0.0,9.2,9.2,24.36,0,6.48,39.74,-105.18,1600
2025-06-09 00:00,0.0,12.6,12.6,22.5,0,6.86,39.74,-105.18,1600
2025-06-09 01:00,0.0,15.9,15.9,20.33,0,7.17,39.74,-105.18,1600
2025-06-09 02:00,0.0,18.6,18.6,18.0,0,7.39,39.74,-105.18,1600
2025-06-09 03:00,0.0,20.2,20.2,15.67,0,7.51,39.74,-105.18,1600
2025-06-09 04:00,0.0,20.5,20.5,13.5,0,7.53,39.74,-105.18,1600
2025-06-09 05:00,0.0,19.4,19.4,11.64,0,7.45,39.74,-105.18,1600
2025-06-09 06:00,0.0,17.2,17.2,10.21,0,7.28,39.74,-105.18,1600
2025-06-09 07:00,26.9,14.4,41.4,9.31,117.3,7.04,39.74,-105.18,1600
2025-06-09 08:00,67.9,11.5,79.4,9.0,296.9,6.74,39.74,-105.18,1600
2025-06-09 09:00,111.2,8.7,120.0,9.31,488.1,6.41,39.74,-105.18,1600
2025-06-09 10:00,149.8,6.4,156.2,10.21,659.6,6.08,39.74,-105.18,1600
2025-06-09 11:00,178.4,4.7,183.0,11.64,787.2,5.78,39.74,-105.18,1600
2025-06-09 12:00,193.2,3.5,196.7,13.5,853.9,5.52,39.74,-105.18,1600
2025-06-09 13:00,192.6,2.8,195.4,15.67,851.2,5.33,39.74,-105.18,1600
2025-06-09 14:00,176.7,2.4,179.1,18.0,779.8,5.22,39.74,-105.18,1600
2025-06-09 15:00,147.4,2.4,149.8,20.33,649.2,5.21,39.74,-105.18,1600
2025-06-09 16:00,108.8,2.7,111.4,22.5,477.2,5.3,39.74,-105.18,1600
2025-06-09 17:00,66.0,3.4,69.3,24.36,288.3,5.49,39.74,-105.18,1600
2025-06-09 18:00,26.0,4.6,30.5,25.79,113.1,5.76,39.74,-105.18,1600
2025-06-09 19:00,0.0,6.5,6.5,26.69,0,6.09,39.74,-105.18,1600
2025-06-09 20:00,0.0,9.2,9.2,27.0,0,6.47,39.74,-105.18,1600
2025-06-09 21:00,0.0,12.8,12.8,26.69,0,6.88,39.74,-105.18,1600
2025-06-09 22:00,0.0,17.2,17.2,25.79,0,7.28,39.74,-105.18,1600
2025-06-09 23:00,0.0,22.0,22.0,24.36,0,7.65,39.74,-105.18,1600
2025-06-10 00:00,0.0,26.8,26.8,22.5,0,7.96,39.74,-105.18,1600
2025-06-10 01:00,0.0,30.8,30.8,20.33,0,8.2,39.74,-105.18,1600
2025-06-10 02:00,0.0,33.4,33.4,18.0,0,8.34,39.74,-105.18,1600
2025-06-10 03:00,0.0,34.2,34.2,15.67,0,8.38,39.74,-105.18,1600
2025-06-10 04:00,0.0,32.9,32.9,13.5,0,8.31,39.74,-105.18,1600
2025-06-10 05:00,0.0,29.8,29.8,11.64,0,8.14,39.74,-105.18,1600
2025-06-10 06:00,0.0,25.5,25.5,10.21,0,7.88,39.74,-105.18,1600
2025-06-10 07:00,22.2,20.5,42.7,9.31,96.7,7.54,39.74,-105.18,1600
2025-06-10 08:00,55.1,15.6,70.7,9.0,240.9,7.14,39.74,-105.18,1600
2025-06-10 09:00,88.8,11.2,100.1,9.31,389.8,6.71,39.74,-105.18,1600
2025-06-10 10:00,117.8,7.8,125.6,10.21,518.6,6.28,39.74,-105.18,1600
2025-06-10 11:00,138.1,5.2,143.3,11.64,609.6,5.88,39.74,-105.18,1600
2025-06-10 12:00,147.4,3.5,150.9,13.5,651.7,5.52,39.74,-105.18,1600
2025-06-10 13:00,145.0,2.4,147.4,15.67,640.7,5.23,39.74,-105.18,1600
2025-06-10 14:00,131.2,1.8,133.1,18.0,579.3,5.02,39.74,-105.18,1600
2025-06-10 15:00,108.2,1.5,109.8,20.33,476.5,4.91,39.74,-105.18,1600
2025-06-10 16:00,79.0,1.5,80.5,22.5,346.5,4.9,39.74,-105.18,1600
2025-06-10 17:00,47.4,1.7,49.1,24.36,207.3,4.99,39.74,-105.18,1600
2025-06-10 18:00,18.5,2.2,20.7,25.79,80.6,5.16,39.74,-105.18,1600
2025-06-10 19:00,0.0,3.0,3.0,26.69,0,5.4,39.74,-105.18,1600
2025-06-10 20:00,0.0,4.3,4.3,27.0,0,5.7,39.74,-105.18,1600
2025-06-10 21:00,0.0,6.0,6.0,26.69,0,6.01,39.74,-105.18,1600
2025-06-10 22:00,0.0,8.1,8.1,25.79,0,6.33,39.74,-105.18,1600
2025-06-10 23:00,0.0,10.4,10.4,24.36,0,6.62,39.74,-105.18,1600
2025-06-11 00:00,0.0,12.6,12.6,22.5,0,6.86,39.74,-105.18,1600
2025-06-11 01:00,0.0,14.3,14.3,20.33,0,7.03,39.74,-105.18,1600
2025-06-11 02:00,0.0,15.2,15.2,18.0,0,7.11,39.74,-105.18,1600
2025-06-11 03:00,0.0,15.0,15.0,15.67,0,7.09,39.74,-105.18,1600
2025-06-11 04:00,0.0,13.7,13.7,13.5,0,6.96,39.74,-105.18,1600
2025-06-11 05:00,0.0,11.5,11.5,11.64,0,6.75,39.74,-105.18,1600
2025-06-11 06:00,0.0,8.9,8.9,10.21,0,6.44,39.74,-105.18,1600
2025-06-11 07:00,16.7,6.3,23.0,9.31,72.9,6.06,39.74,-105.18,1600
2025-06-11 08:00,42.3,4.0,46.3,9.0,185.0,5.64,39.74,-105.18,1600
2025-06-11 09:00,69.6,2.3,71.9,9.31,305.3,5.19,39.74,-105.18,1600
2025-06-11 10:00,94.3,1.2,95.4,10.21,415.1,4.74,39.74,-105.18,1600
2025-06-11 11:00,113.1,0.5,113.6,11.64,499.2,4.32,39.74,-105.18,1600
2025-06-11 12:00,123.7,0.2,123.9,13.5,546.7,3.96,39.74,-105.18,1600
2025-06-11 13:00,124.7,0.1,124.8,15.67,551.2,3.67,39.74,-105.18,1600
2025-06-11 14:00,115.9,0.0,115.9,18.0,511.6,3.48,39.74,-105.18,1600
2025-06-11 15:00,98.2,0.0,98.2,20.33,432.2,3.39,39.74,-105.18,1600
2025-06-11 16:00,73.6,0.0,73.6,22.5,322.9,3.4,39.74,-105.18,1600
2025-06-11 17:00,45.4,0.0,45.4,24.36,198.6,3.51,39.74,-105.18,1600
2025-06-11 18:00,18.2,0.1,18.3,25.79,79.4,3.72,39.74,-105.18,1600
2025-06-11 19:00,0.0,0.2,0.2,26.69,0,4.01,39.74,-105.18,1600
2025-06-11 20:00,0.0,0.5,0.5,27.0,0,4.35,39.74,-105.18,1600
2025-06-11 21:00,0.0,1.1,1.1,26.69,0,4.72,39.74,-105.18,1600
2025-06-11 22:00,0.0,2.0,2.0,25.79,0,5.1,39.74,-105.18,1600
2025-06-11 23:00,0.0,3.2,3.2,24.36,0,5.45,39.74,-105.18,1600
2025-06-12 00:00,0.0,4.6,4.6,22.5,0,5.76,39.74,-105.18,1600
2025-06-12 01:00,0.0,5.9,5.9,20.33,0,6.0,39.74,-105.18,1600
2025-06-12 02:00,0.0,6.9,6.9,18.0,0,6.16,39.74,-105.18,1600
2025-06-12 03:00,0.0,7.3,7.3,15.67,0,6.22,39.74,-105.18,1600
2025-06-12 04:00,0.0,7.1,7.1,13.5,0,6.19,39.74,-105.18,1600
2025-06-12 05:00,0.0,6.3,6.3,11.64,0,6.06,39.74,-105.18,1600
2025-06-12 06:00,0.0,5.1,5.1,10.21,0,5.84,39.74,-105.18,1600
2025-06-12 07:00,21.4,3.7,25.1,9.31,93.2,5.56,39.74,-105.18,1600
2025-06-12 08:00,54.5,2.5,57.0,9.0,238.5,5.24,39.74,-105.18,1600
2025-06-12 09:00,90.3,1.5,91.7,9.31,396.1,4.89,39.74,-105.18,1600
2025-06-12 10:00,122.8,0.8,123.6,10.21,540.7,4.54,39.74,-105.18,1600
2025-06-12 11:00,147.7,0.4,148.1,11.64,652.0,4.22,39.74,-105.18,1600
2025-06-12 12:00,161.7,0.2,161.9,13.5,714.5,3.96,39.74,-105.18,1600
2025-06-12 13:00,162.8,0.1,162.9,15.67,719.7,3.78,39.74,-105.18,1600
2025-06-12 14:00,150.9,0.1,151.0,18.0,666.2,3.68,39.74,-105.18,1600
2025-06-12 15:00,127.3,0.1,127.4,20.33,560.6,3.69,39.74,-105.18,1600
2025-06-12 16:00,94.9,0.1,95.1,22.5,416.6,3.8,39.74,-105.18,1600
2025-06-12 17:00,58.2,0.2,58.4,24.36,254.5,4.01,39.74,-105.18,1600
2025-06-12 18:00,23.2,0.5,23.7,25.79,100.9,4.32,39.74,-105.18,1600
2025-06-12 19:00,0.0,1.1,1.1,26.69,0,4.7,39.74,-105.18,1600
2025-06-12 20:00,0.0,2.1,2.1,27.0,0,5.13,39.74,-105.18,1600
2025-06-12 21:00,0.0,3.8,3.8,26.69,0,5.59,39.74,-105.18,1600
2025-06-12 22:00,0.0,6.2,6.2,25.79,0,6.04,39.74,-105.18,1600
2025-06-12 23:00,0.0,9.2,9.2,24.36,0,6.48,39.74,-105.18,1600
2025-06-13 00:00,0.0,12.6,12.6,22.5,0,6.86,39.74,-105.18,1600
2025-06-13 01:00,0.0,15.9,15.9,20.33,0,7.17,39.74,-105.18,1600
2025-06-13 02:00,0.0,18.6,18.6,18.0,0,7.39,39.74,-105.18,1600
2025-06-13 03:00,0.0,20.2,20.2,15.67,0,7.51,39.74,-105.18,1600
2025-06-13 04:00,0.0,20.5,20.5,13.5,0,7.53,39.74,-105.18,1600
2025-06-13 05:00,0.0,19.4,19.4,11.64,0,7.45,39.74,-105.18,1600
2025-06-13 06:00,0.0,17.2,17.2,10.21,0,7.28,39.74,-105.18,1600
2025-06-13 07:00,23.8,14.4,38.3,9.31,103.8,7.04,39.74,-105.18,1600
2025-06-13 08:00,60.2,11.5,71.7,9.0,263.2,6.74,39.74,-105.18,1600
2025-06-13 09:00,98.8,8.7,107.5,9.31,433.6,6.41,39.74,-105.18,1600
2025-06-13 10:00,133.5,6.4,139.9,10.21,587.8,6.08,39.74,-105.18,1600
2025-06-13 11:00,159.6,4.7,164.2,11.64,704.2,5.78,39.74,-105.18,1600
2025-06-13 12:00,173.7,3.5,177.2,13.5,767.6,5.52,39.74,-105.18,1600
